,type,name,id
41806,Compound,DB03205,41806
41807,Gene,243659,41807
41808,Gene,5999,41808
41809,Gene,50781,41809
41810,Gene,374920,41810
41811,Metabolite,HMDB0087724,41811
41812,Gene,25831,41812
41813,Microbe,TAXONOMY:86333,41813
41814,Compound,MESH:D005688,41814
41815,Gene,1043,41815
41816,Compound,MESH:C552933,41816
41817,Gene,16190,41817
41818,Gene,7038,41818
41819,Metabolite,HMDB0084974,41819
41820,Disease,"Mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma",41820
41821,Metabolite,HMDB0085721,41821
41822,Metabolite,HMDB0084871,41822
41823,Metabolite,HMDB0073812,41823
41824,Metabolite,HMDB0078179,41824
41825,Compound,DB13170,41825
41826,Gene,201229,41826
41827,Gene,91646,41827
41828,Metabolite,HMDB0078719,41828
41829,Gene,111343,41829
41830,Metabolite,HMDB0000182,41830
41831,Microbe,Bacteroides sp. 20_3,41831
41832,Metabolite,HMDB0085472,41832
41833,Metabolite,HMDB0081303,41833
41834,Disease,MESH:D011707,41834
41835,Disease,MESH:D015715,41835
41836,Gene,10144,41836
41837,Disease,"Chondrodysplasia punctata, X-linked dominant",41837
41838,Metabolite,HMDB0082139,41838
41839,Gene,80219,41839
41840,Compound,DB06660,41840
41841,Compound,CHEBI:31882,41841
41842,Gene,100506658,41842
41843,Metabolite,HMDB0084405,41843
41844,Metabolite,HMDB0075215,41844
41845,Gene,2273,41845
41846,Gene,12879,41846
41847,Gene,25080,41847
41848,Gene,18975,41848
41849,Gene,85413,41849
41850,Anatomy,UBERON:0002102,41850
41851,Microbe,TAXONOMY:127226,41851
41852,Disease,Alpha-Ketoglutarate Dehydrogenase Deficiency,41852
41853,Compound,MESH:C088633,41853
41854,Metabolite,HMDB0090364,41854
41855,Disease,MESH:D065309,41855
41856,Compound,DB00584,41856
41857,Compound,MESH:C076259,41857
41858,Metabolite,HMDB0089622,41858
41859,Metabolite,HMDB0090385,41859
41860,Metabolite,HMDB0074865,41860
41861,Compound,DB09056,41861
41862,Compound,MESH:D005363,41862
41863,Gene,22376,41863
41864,Gene,26360,41864
41865,Metabolite,HMDB0086719,41865
41866,Gene,368473,41866
41867,Gene,140701,41867
41868,Gene,2965,41868
41869,Metabolite,HMDB0088432,41869
41870,Metabolite,HMDB0082955,41870
41871,Gene,23035,41871
41872,Gene,406689,41872
41873,Division,TAXONOMY:31969,41873
41874,Microbe,TAXONOMY:156979,41874
41875,Compound,MESH:C004363,41875
41876,Compound,MESH:C100240,41876
41877,Metabolite,HMDB0080566,41877
41878,Gene,247,41878
41879,Metabolite,HMDB0010384,41879
41880,Compound,MESH:C051521,41880
41881,Gene,1030,41881
41882,Gene,54854,41882
41883,Compound,MESH:C019552,41883
41884,Metabolite,HMDB0081486,41884
41885,Microbe,TAXONOMY:146951,41885
41886,Compound,MESH:C020602,41886
41887,Metabolite,HMDB0085120,41887
41888,Metabolite,HMDB0087725,41888
41889,Gene,55687,41889
41890,Compound,MESH:C013147,41890
41891,Metabolite,HMDB0084341,41891
41892,Gene,493707,41892
41893,Disease,MESH:D014897,41893
41894,Gene,51075,41894
41895,Metabolite,HMDB0089692,41895
41896,Metabolite,HMDB0091229,41896
41897,Microbe,TAXONOMY:29438,41897
41898,Gene,729533,41898
41899,Gene,10951,41899
41900,Gene,1373,41900
41901,Gene,1565,41901
41902,Metabolite,HMDB0074342,41902
41903,Gene,79744,41903
41904,Gene,359948,41904
41905,Metabolite,HMDB0088856,41905
41906,Metabolite,HMDB0075690,41906
41907,Metabolite,HMDB0082122,41907
41908,Metabolite,HMDB0088371,41908
41909,Disease,Attachment loss,41909
41910,Gene,100314082,41910
41911,Compound,DB11328,41911
41912,Gene,196410,41912
41913,Metabolite,HMDB0077608,41913
41914,Metabolite,HMDB0089258,41914
41915,Disease,Congenital Ichthyosis,41915
41916,Microbe,TAXONOMY:28050,41916
41917,Metabolite,HMDB0079664,41917
41918,Metabolite,HMDB0079775,41918
41919,Compound,DB00663,41919
41920,Metabolite,HMDB0080602,41920
41921,Compound,DB01270,41921
41922,Compound,CHEBI:18219,41922
41923,Compound,MESH:C479860,41923
41924,Metabolite,HMDB0088203,41924
41925,Gene,312299,41925
41926,Gene,340665,41926
41927,Gene,23263,41927
41928,Gene,85414,41928
41929,Disease,11-beta-Hydroxylase deficiency,41929
41930,Gene,15450,41930
41931,Gene,23373;200186,41931
41932,Gene,2825,41932
41933,Microbe,TAXONOMY:525306,41933
41934,Disease,MESH:C031967,41934
41935,Metabolite,HMDB0080629,41935
41936,Gene,67712,41936
41937,Gene,57801,41937
41938,Metabolite,HMDB0080768,41938
41939,Compound,DB14547,41939
41940,Metabolite,HMDB0073468,41940
41941,Compound,DB06733,41941
41942,Compound,DB01099,41942
41943,Gene,13607,41943
41944,Gene,6885,41944
41945,Metabolite,HMDB0080783,41945
41946,Microbe,TAXONOMY:500632,41946
41947,Compound,MESH:C489897,41947
41948,Gene,170826,41948
41949,Compound,MESH:D008719,41949
41950,Metabolite,HMDB0082805,41950
41951,Gene,146177,41951
41952,Metabolite,HMDB0076828,41952
41953,Microbe,TAXONOMY:165179,41953
41954,Compound,DB12021,41954
41955,Disease,MESH:D018295,41955
41956,Metabolite,HMDB0084036,41956
41957,Compound,MESH:D002015,41957
41958,Compound,DB11641,41958
41959,Gene,3017,41959
41960,Microbe,TAXONOMY:292493,41960
41961,Metabolite,HMDB0079036,41961
41962,Disease,MESH:D003607,41962
41963,Gene,2554,41963
41964,Metabolite,HMDB0086729,41964
41965,Disease,MESH:D009468,41965
41966,Compound,CHEBI:28101,41966
41967,Metabolite,HMDB0073361,41967
41968,Disease,MESH:C564707,41968
41969,Compound,MESH:D017830,41969
41970,Metabolite,HMDB0080283,41970
41971,Compound,MESH:D008610,41971
41972,Microbe,TAXONOMY:1449111,41972
41973,Metabolite,HMDB0091261,41973
41974,Metabolite,HMDB0076715,41974
41975,Metabolite,HMDB0085405,41975
41976,Metabolite,HMDB0007906,41976
41977,Gene,1690,41977
41978,Disease,MESH:C536599,41978
41979,Microbe,TAXONOMY:337191,41979
41980,Gene,66141,41980
41981,Metabolite,HMDB0075994,41981
41982,Gene,55670,41982
41983,Gene,6355,41983
41984,Metabolite,HMDB0073326,41984
41985,Gene,100128252,41985
41986,Gene,29058,41986
41987,Gene,328,41987
41988,Metabolite,HMDB0077727,41988
41989,Metabolite,HMDB0079206,41989
41990,Gene,1826,41990
41991,Gene,487633,41991
41992,Compound,DB13792,41992
41993,Compound,MESH:C007165,41993
41994,Gene,8996,41994
41995,Gene,19674,41995
41996,Metabolite,HMDB0075686,41996
41997,Gene,3135,41997
41998,Metabolite,"Heparan Sulfate, Degradation Product 9",41998
41999,Microbe,TAXONOMY:1125,41999
42000,Gene,51458,42000
42001,Metabolite,HMDB0077280,42001
42002,Disease,MESH:D002761,42002
42003,Compound,MESH:C086242,42003
42004,Gene,284217,42004
42005,Metabolite,HMDB0073752,42005
42006,Gene,406933,42006
42007,Disease,MESH:C537188,42007
42008,Compound,MESH:D017371,42008
42009,Gene,147646,42009
42010,Metabolite,HMDB0084395,42010
42011,Anatomy,UBERON:0001182,42011
42012,Metabolite,HMDB0091304,42012
42013,Metabolite,HMDB0013431,42013
42014,Metabolite,HMDB0012798,42014
42015,Compound,MESH:C528454,42015
42016,Symptom,D018437,42016
42017,Metabolite,HMDB0078140,42017
42018,Metabolite,HMDB0075015,42018
42019,Gene,55737,42019
42020,Gene,1589,42020
42021,Compound,MESH:C000601005,42021
42022,Gene,14634,42022
42023,Gene,29197,42023
42024,Metabolite,HMDB0008331,42024
42025,Compound,DB13128,42025
42026,Compound,MESH:C067171,42026
42027,Metabolite,HMDB0082264,42027
42028,Symptom,D004884,42028
42029,Metabolite,HMDB0091488,42029
42030,Disease,MESH:D020821,42030
42031,Compound,DB12613,42031
42032,Gene,379926,42032
42033,Gene,441061,42033
42034,Gene,7018,42034
42035,Metabolite,HMDB0081769,42035
42036,Metabolite,HMDB0075129,42036
42037,Metabolite,HMDB0081549,42037
42038,Anatomy,UBERON:0001000,42038
42039,Gene,209294,42039
42040,Gene,6871,42040
42041,Metabolite,HMDB0083712,42041
42042,Gene,349149,42042
42043,Metabolite,HMDB0008448,42043
42044,Metabolite,HMDB0082669,42044
42045,Gene,834915,42045
42046,Metabolite,HMDB0091408,42046
42047,Metabolite,HMDB0086618,42047
42048,Metabolite,HMDB0074678,42048
42049,Metabolite,HMDB0087487,42049
42050,Gene,25978,42050
42051,Gene,10174,42051
42052,Compound,MESH:C438957,42052
42053,Metabolite,HMDB0000682,42053
42054,Microbe,TAXONOMY:28134,42054
42055,Compound,DB07919,42055
42056,Gene,100422894,42056
42057,Metabolite,HMDB0078906,42057
42058,Metabolite,HMDB0086599,42058
42059,Gene,25544,42059
42060,Anatomy,UBERON:0001067,42060
42061,Microbe,TAXONOMY:1769713,42061
42062,Metabolite,HMDB0075216,42062
42063,Metabolite,HMDB0082487,42063
42064,Gene,6674,42064
42065,Compound,MESH:D013328,42065
42066,Metabolite,HMDB0086995,42066
42067,Metabolite,HMDB0073476,42067
42068,Microbe,TAXONOMY:6830,42068
42069,Gene,22059,42069
42070,Metabolite,HMDB0074527,42070
42071,Metabolite,HMDB0077139,42071
42072,Compound,CHEBI:52392,42072
42073,Compound,MESH:D014222,42073
42074,Metabolite,HMDB0010169,42074
42075,Disease,MESH:C567260,42075
42076,Metabolite,HMDB0082824,42076
42077,Metabolite,HMDB0074161,42077
42078,Microbe,TAXONOMY:58050,42078
42079,Gene,25673,42079
42080,Metabolite,HMDB0077621,42080
42081,Metabolite,"Heparan Sulfate, Degradation Product 4",42081
42082,Metabolite,HMDB0087130,42082
42083,Metabolite,HMDB0086283,42083
42084,Disease,MESH:D005124,42084
42085,Metabolite,HMDB0084745,42085
42086,Gene,22288,42086
42087,Metabolite,HMDB0084509,42087
42088,Microbe,TAXONOMY:36814,42088
42089,Metabolite,HMDB0080446,42089
42090,Microbe,Colpodellidae,42090
42091,Gene,3301,42091
42092,Metabolite,HMDB0001220,42092
42093,Metabolite,HMDB0075511,42093
42094,Gene,2975,42094
42095,Gene,406903,42095
42096,Compound,CHEBI:32952,42096
42097,Disease,MESH:C562576,42097
42098,Metabolite,HMDB0073273,42098
42099,Microbe,TAXONOMY:226186,42099
42100,Compound,CHEBI:22599,42100
42101,Gene,8933,42101
42102,Gene,25939,42102
42103,Gene,9896,42103
42104,Metabolite,HMDB0087335,42104
42105,Gene,4642,42105
42106,Compound,DB01150,42106
42107,Gene,59277,42107
42108,Metabolite,HMDB0080666,42108
42109,Metabolite,HMDB0086246,42109
42110,Microbe,TAXONOMY:105843,42110
42111,Anatomy,UBERON:0000026,42111
42112,Metabolite,HMDB0086731,42112
42113,Compound,MESH:C577929,42113
42114,Metabolite,HMDB0081088,42114
42115,Disease,MESH:C564327,42115
42116,Metabolite,HMDB0088663,42116
42117,Gene,59020,42117
42118,Disease,MESH:D014517,42118
42119,Gene,13170,42119
42120,Disease,MESH:D057096,42120
42121,Gene,84586,42121
42122,Gene,166379,42122
42123,Metabolite,HMDB0083057,42123
42124,Disease,"Mitochondrial Myopathy, Infantile, Transient",42124
42125,Gene,9659,42125
42126,Gene,14344,42126
42127,Metabolite,HMDB0077831,42127
42128,Metabolite,HMDB0004259,42128
42129,Compound,DB00657,42129
42130,Symptom,D018980,42130
42131,Metabolite,HMDB0077838,42131
42132,Metabolite,HMDB0075298,42132
42133,Metabolite,HMDB0075337,42133
42134,Metabolite,HMDB0074038,42134
42135,Metabolite,HMDB0076809,42135
42136,Microbe,TAXONOMY:2704025,42136
42137,Compound,MESH:C008299,42137
42138,Metabolite,HMDB0088804,42138
42139,Metabolite,HMDB0086583,42139
42140,Compound,MESH:C051445,42140
42141,Gene,2200,42141
42142,Metabolite,HMDB0031196,42142
42143,Gene,403085,42143
42144,Gene,5352,42144
42145,Gene,643911,42145
42146,Metabolite,HMDB0085191,42146
42147,Metabolite,HMDB0085806,42147
42148,Compound,MESH:C017096,42148
42149,Gene,2888,42149
42150,Metabolite,HMDB0087110,42150
42151,Compound,DB00568,42151
42152,Metabolite,HMDB0085665,42152
42153,Disease,MESH:D011776,42153
42154,Gene,57124,42154
42155,Compound,DB01365,42155
42156,Metabolite,HMDB0082370,42156
42157,Metabolite,HMDB0086868,42157
42158,Metabolite,HMDB0078590,42158
42159,Metabolite,HMDB0086751,42159
42160,Metabolite,HMDB0081002,42160
42161,Metabolite,HMDB0088001,42161
42162,Metabolite,HMDB0088531,42162
42163,Disease,MESH:D015465,42163
42164,Compound,DB03057,42164
42165,Gene,422720,42165
42166,Compound,MESH:C069837,42166
42167,Anatomy,UBERON:0001037,42167
42168,Gene,1431,42168
42169,Microbe,TAXONOMY:339862,42169
42170,Microbe,TAXONOMY:2172,42170
42171,Metabolite,HMDB0080656,42171
42172,Metabolite,HMDB0240261,42172
42173,Disease,MESH:C563237,42173
42174,Gene,439927,42174
42175,Metabolite,HMDB0073529,42175
42176,Gene,30960,42176
42177,Gene,53345,42177
42178,Anatomy,UBERON:0001733,42178
42179,Metabolite,HMDB0081540,42179
42180,Compound,MESH:C499717,42180
42181,Microbe,TAXONOMY:566551,42181
42182,Gene,21101,42182
42183,Metabolite,HMDB0082716,42183
42184,Compound,MESH:C509700,42184
42185,Metabolite,HMDB0088085,42185
42186,Metabolite,HMDB0073222,42186
42187,Metabolite,HMDB0082193,42187
42188,Gene,16443,42188
42189,Compound,MESH:C047702,42189
42190,Metabolite,HMDB0000569,42190
42191,Disease,Sitosterolemia,42191
42192,Gene,64844,42192
42193,Compound,MESH:C066382,42193
42194,Metabolite,HMDB0079231,42194
42195,Disease,MESH:C536385,42195
42196,Gene,9695,42196
42197,Gene,145553,42197
42198,Compound,MESH:C430623,42198
42199,Gene,856425,42199
42200,Anatomy,UBERON:0000993,42200
42201,Metabolite,HMDB0002092,42201
42202,Gene,208,42202
42203,Metabolite,HMDB0084788,42203
42204,Metabolite,HMDB0007867,42204
42205,Microbe,TAXONOMY:742818,42205
42206,Compound,MESH:C473478,42206
42207,Gene,20450,42207
42208,Gene,25048,42208
42209,Gene,10767,42209
42210,Compound,MESH:C067311,42210
42211,Metabolite,HMDB0000516,42211
42212,Metabolite,HMDB0083876,42212
42213,Compound,MESH:C545185,42213
42214,Gene,573,42214
42215,Anatomy,UBERON:0002453,42215
42216,Metabolite,HMDB0079756,42216
42217,Compound,MESH:C064122,42217
42218,Gene,5515,42218
42219,Metabolite,HMDB0080683,42219
42220,Compound,DB15393,42220
42221,Microbe,TAXONOMY:33031,42221
42222,Microbe,TAXONOMY:111142,42222
42223,Gene,335,42223
42224,Gene,2811,42224
42225,Microbe,TAXONOMY:93217,42225
42226,Gene,116540,42226
42227,Gene,7355,42227
42228,Disease,MESH:D041781,42228
42229,Gene,13510,42229
42230,Metabolite,HMDB0077910,42230
42231,Metabolite,HMDB0011533,42231
42232,Gene,4025,42232
42233,Disease,MESH:D011087,42233
42234,Microbe,TAXONOMY:1847,42234
42235,Compound,MESH:D003346,42235
42236,Gene,24117,42236
42237,Microbe,TAXONOMY:1033802,42237
42238,Gene,55837,42238
42239,Metabolite,HMDB0073012,42239
42240,Metabolite,HMDB0085290,42240
42241,Metabolite,HMDB0082209,42241
42242,Metabolite,HMDB0074676,42242
42243,Compound,MESH:C028145,42243
42244,Metabolite,HMDB0080233,42244
42245,Compound,MESH:C034177,42245
42246,Gene,50861,42246
42247,Gene,139378,42247
42248,Disease,MESH:C536004,42248
42249,Disease,Mucopolysaccharidosis IIIa,42249
42250,Metabolite,HMDB0074649,42250
42251,Gene,364594,42251
42252,Metabolite,HMDB0087426,42252
42253,Metabolite,HMDB0075809,42253
42254,Compound,DB09085,42254
42255,Metabolite,HMDB0092061,42255
42256,Metabolite,HMDB0013454,42256
42257,Metabolite,HMDB0076901,42257
42258,Microbe,TAXONOMY:37637,42258
42259,Anatomy,UBERON:0001456,42259
42260,Compound,MESH:D004952,42260
42261,Gene,51209,42261
42262,Gene,12774,42262
42263,Gene,3572,42263
42264,Metabolite,HMDB0092531,42264
42265,Metabolite,HMDB0075641,42265
42266,Compound,DB04930,42266
42267,Gene,390212,42267
42268,Symptom,D014549,42268
42269,Metabolite,HMDB0011174,42269
42270,Disease,MESH:D009155,42270
42271,Gene,13667,42271
42272,Gene,19712,42272
42273,Microbe,TAXONOMY:1155385,42273
42274,Metabolite,HMDB0085224,42274
42275,Compound,MESH:C080095,42275
42276,Metabolite,HMDB0087231,42276
42277,Metabolite,HMDB0085759,42277
42278,Disease,MESH:D011020,42278
42279,Metabolite,HMDB0073113,42279
42280,Gene,58801,42280
42281,Gene,16449,42281
42282,Microbe,TAXONOMY:209880,42282
42283,Metabolite,HMDB0078955,42283
42284,Gene,67154,42284
42285,Metabolite,HMDB0092340,42285
42286,Anatomy,UBERON:0002279,42286
42287,Gene,4040,42287
42288,Gene,25626,42288
42289,Gene,51763,42289
42290,Metabolite,HMDB0083549,42290
42291,Gene,140711,42291
42292,Metabolite,HMDB0083459,42292
42293,Metabolite,HMDB0084576,42293
42294,Gene,348645,42294
42295,Metabolite,HMDB0074869,42295
42296,Compound,MESH:C008705,42296
42297,Gene,280903,42297
42298,Gene,493927,42298
42299,Gene,100718309,42299
42300,Gene,5968,42300
42301,Metabolite,HMDB0090770,42301
42302,Gene,6326,42302
42303,Microbe,TAXONOMY:515468,42303
42304,Microbe,TAXONOMY:190304,42304
42305,Compound,MESH:C013418,42305
42306,Gene,8091,42306
42307,Metabolite,HMDB0074923,42307
42308,Gene,55568,42308
42309,Compound,MESH:C065599,42309
42310,Gene,441250,42310
42311,Gene,23216,42311
42312,Metabolite,HMDB0076507,42312
42313,Microbe,TAXONOMY:626933,42313
42314,Metabolite,HMDB0086400,42314
42315,Compound,MESH:C467566,42315
42316,Microbe,TAXONOMY:487,42316
42317,Disease,MESH:D029461,42317
42318,Gene,66629,42318
42319,Gene,8798,42319
42320,Compound,DB01229,42320
42321,Metabolite,HMDB0078223,42321
42322,Metabolite,HMDB0076416,42322
42323,Metabolite,HMDB0074312,42323
42324,Metabolite,HMDB0087307,42324
42325,Metabolite,HMDB0082970,42325
42326,Metabolite,HMDB0073843,42326
42327,Disease,MESH:C563365,42327
42328,Metabolite,HMDB0082623,42328
42329,Microbe,TAXONOMY:1307,42329
42330,Gene,608462,42330
42331,Metabolite,HMDB0086228,42331
42332,Metabolite,HMDB0082412,42332
42333,Gene,6713,42333
42334,Metabolite,HMDB0084075,42334
42335,Metabolite,HMDB0002017,42335
42336,Disease,MESH:D020162,42336
42337,Compound,MESH:C055774,42337
42338,Metabolite,HMDB0085044,42338
42339,Gene,90,42339
42340,Compound,DB08958,42340
42341,Compound,DB04941,42341
42342,Metabolite,HMDB0081718,42342
42343,Metabolite,HMDB0078563,42343
42344,Compound,DB02948,42344
42345,Metabolite,HMDB0086939,42345
42346,Metabolite,HMDB0080091,42346
42347,Metabolite,HMDB0082178,42347
42348,Compound,DB07954,42348
42349,Compound,MESH:D014216,42349
42350,Gene,127247,42350
42351,Gene,22253,42351
42352,Compound,DB13603,42352
42353,Gene,671,42353
42354,Compound,DB09126,42354
42355,Metabolite,HMDB0073765,42355
42356,Gene,6785,42356
42357,Gene,78757,42357
42358,Metabolite,HMDB0081180,42358
42359,Metabolite,HMDB0001369,42359
42360,Compound,MESH:D012294,42360
42361,Metabolite,HMDB0088863,42361
42362,Gene,157310,42362
42363,Metabolite,HMDB0088035,42363
42364,Compound,DB01210,42364
42365,Gene,23086,42365
42366,Gene,54872,42366
42367,Metabolite,HMDB0085681,42367
42368,Metabolite,HMDB0075159,42368
42369,Gene,2206,42369
42370,Gene,54997,42370
42371,Gene,6433,42371
42372,Gene,65095,42372
42373,Gene,15426,42373
42374,Compound,CHEBI:25255,42374
42375,Metabolite,HMDB0003529,42375
42376,Gene,442899,42376
42377,Symptom,D003639,42377
42378,Metabolite,HMDB0084037,42378
42379,Gene,171528,42379
42380,Disease,MESH:C537968,42380
42381,Metabolite,HMDB0086633,42381
42382,Microbe,TAXONOMY:1122997,42382
42383,Gene,406961,42383
42384,Disease,MESH:D012595,42384
42385,Gene,19047,42385
42386,Compound,MESH:C005460,42386
42387,Gene,27340,42387
42388,Microbe,TAXONOMY:641118,42388
42389,Metabolite,HMDB0090544,42389
42390,Compound,DB09008,42390
42391,Metabolite,HMDB0008512,42391
42392,Metabolite,HMDB0074475,42392
42393,Gene,157506,42393
42394,Microbe,TAXONOMY:66801,42394
42395,Gene,14766,42395
42396,Metabolite,HMDB0000418,42396
42397,Metabolite,HMDB0092800,42397
42398,Metabolite,HMDB0075625,42398
42399,Compound,DB00411,42399
42400,Microbe,TAXONOMY:2707335,42400
42401,Gene,280636,42401
42402,Microbe,TAXONOMY:136099,42402
42403,Metabolite,HMDB0075561,42403
42404,Metabolite,HMDB0083485,42404
42405,Metabolite,HMDB0083631,42405
42406,Gene,84329,42406
42407,Gene,116173,42407
42408,Metabolite,HMDB0092575,42408
42409,Metabolite,HMDB0083328,42409
42410,Metabolite,HMDB0013408,42410
42411,Metabolite,HMDB0085622,42411
42412,Metabolite,HMDB0072882,42412
42413,Gene,387135,42413
42414,Compound,DB04905,42414
42415,Microbe,TAXONOMY:41878,42415
42416,Microbe,TAXONOMY:523400,42416
42417,Gene,693136,42417
42418,Metabolite,HMDB0090671,42418
42419,Gene,7007,42419
42420,Gene,257,42420
42421,Disease,MESH:D010383,42421
42422,Gene,9950,42422
42423,Compound,MESH:C103060,42423
42424,Metabolite,HMDB0079381,42424
42425,Metabolite,HMDB0088220,42425
42426,Compound,CHEBI:59732,42426
42427,Disease,MESH:D028361,42427
42428,Metabolite,HMDB0081206,42428
42429,Gene,55225,42429
42430,Metabolite,HMDB0074250,42430
42431,Gene,18578,42431
42432,Gene,890,42432
42433,Metabolite,HMDB0087001,42433
42434,Gene,2802,42434
42435,Disease,MESH:D000751,42435
42436,Metabolite,HMDB0092769,42436
42437,Metabolite,HMDB0011244,42437
42438,Gene,280800,42438
42439,Gene,66004,42439
42440,Metabolite,HMDB0075139,42440
42441,Metabolite,HMDB0084361,42441
42442,Metabolite,HMDB0075531,42442
42443,Compound,MESH:C030058,42443
42444,Gene,22029,42444
42445,Metabolite,HMDB0081051,42445
42446,Gene,280755,42446
42447,Metabolite,HMDB0081884,42447
42448,Disease,MESH:D014946,42448
42449,Gene,25408,42449
42450,Metabolite,HMDB0081869,42450
42451,Gene,30846,42451
42452,Metabolite,HMDB0082663,42452
42453,Compound,MESH:C004504,42453
42454,Compound,MESH:C065942,42454
42455,Metabolite,HMDB0075808,42455
42456,Compound,MESH:C066902,42456
42457,Gene,221191,42457
